NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:00 AM,11:30 PM,,,,37,"4,516","3,921",595,,313,276,37,,,,,,,,,461,,,"3,568",254,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,108,177,,,"5,263,743","4,558,354","705,389","4,582,207","447,203","407,561","39,642",,,,,,,,,"4,363,241",,,"18,329,599",,,,,,,505.6
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:00 AM,12:00 AM,,,,68,"9,663","8,461","1,202","8,608",824,759,65,,,,,,,,,"8,151",,,"33,264",52,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:30 AM,6:00 PM,,,,47,"6,046","5,168",878,"5,289",494,445,49,,,,,,,,,"4,912",,,"20,634",59,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:20 AM,9:00 PM,,,,104,"17,250","14,961","2,289","15,049","1,463","1,337",126,,,,,,,,,"14,270",,,"60,561",254,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Annual Total,,,176,289,,,"2,583,536","2,583,536",0,,"73,511","73,511",0,,,,,,,,,"323,089",,,"9,885,330",,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Typical Saturday,2:23 AM,9:53 PM,,,,23,954,954,0,,28,28,0,,,,,,,,,105,,,"2,539",59,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Typical Sunday,2:22 AM,10:07 PM,,,,30,981,981,0,,30,30,0,,,,,,,,,121,,,"2,797",52,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Typical Weekday,2:21 AM,11:41 PM,,,,164,"9,713","9,713",0,,278,278,0,,,,,,,,,"1,249",,,"37,440",254,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00004,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,,Tribe,FB,DO,Annual Total,,,1,,,,,"24,022",,,,"5,309",,,,,,,,,,"144,844",,,,,,,,,,
00004,Confederated Tribes of the Colville Indian Reservation,Reduced Reporter,,Tribe,MB,DO,Annual Total,,,3,,,,,"22,030",,,,"1,059",,,,,,,,,,"3,129",,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Annual Total,,,14,28,,,"332,559","296,098","36,461",,"27,404","25,211","2,193",,,,,,,,,"51,780","43,710",,"231,140",,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:00 AM,9:54 PM,,,,9,647,578,69,,52,48,4,,,,,,,,,105,,,452,51,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Typical Sunday,7:00 AM,9:40 PM,,,,8,438,351,87,,37,33,4,,,,,,,,,74,,,305,44,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00 AM,11:08 PM,,,,14,"1,095",981,114,,90,83,7,,,,,,,,,169,,,760,256,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Annual Total,,,25,41,,,"1,155,979","991,608","164,371","974,423","91,692","84,115","7,577",,,,,,,,,"761,882",,,"2,992,866",,,,,,,126.6
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:48 AM,10:01 PM,,,,20,"2,361","2,076",285,"2,077",184,171,13,,,,,,,,,"1,558",,,"6,444",51,0,,0,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:48 AM,9:52 PM,,,,13,"1,787","1,550",237,"1,552",141,129,12,,,,,,,,,983,,,"4,161",44,0,,0,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:45 AM,11:07 PM,,,,25,"3,738","3,123",615,"3,126",297,264,33,,,,,,,,,"2,419",,,"9,388",256,0,,0,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,12:00 PM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00005,City of Everett,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Annual Total,,,2,2,,,"140,202","137,661","2,541","140,115","4,106","3,888",218,0,0,,,,,,,"9,281",,,"308,132",,,,,,,42.8
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Saturday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,2,557,555,2,556,16,15,1,,,,,,,,,36,,,"1,216",253,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,3:00 PM,6:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Annual Total,,,23,24,,,"230,817","213,575","17,242",,"24,282","23,065","1,217",0,0,,,,,,,"35,974","35,974",0,"116,436",,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:30 AM,6:30 PM,,,,13,307,292,15,,32,31,1,,,,,,,,,53,,,186,52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:30 AM,4:00 PM,,,,12,263,250,13,,30,29,1,,,,,,,,,30,,,112,52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,21,808,712,96,,81,77,4,,,,,,,,,124,,,388,253,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Annual Total,,,18,23,,,"731,232","707,931","23,301","714,129","60,832","59,044","1,788",0,0,,,,,,,"472,252",,,"1,981,888",,,,,,,126.6
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:30 AM,6:30 PM,,,,9,"1,297","1,257",40,"1,271",103,97,6,,,,,,,,,800,,,"3,241",52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:30 AM,4:00 PM,,,,6,678,659,19,669,55,52,3,,,,,,,,,402,,,"1,753",52,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,7:00 PM,,,,18,"2,432","2,347",85,"2,424",208,203,5,,,,,,,,,"1,602",,,"6,812",253,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Annual Total,,,2,20,,,"31,663","31,663",0,,702,702,0,0,0,,,,,,,"3,355",,,"162,002",,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Typical Weekday,6:00 AM,7:00 PM,,,,2,125,125,0,,3,3,0,,,,,,,,,13,,,648,253,0,,0,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006,City of Yakima,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Annual Total,,,21,53,,,"550,904","465,724","85,180",,"43,232","32,860","10,372",,,,,,,,,"66,229","63,207",,"403,241",,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:00 AM,11:30 PM,,,,7,831,698,133,,62,49,13,,,,,,,,,98,,,521,50,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:00 AM,9:30 PM,,,,4,509,423,86,,38,29,9,,,,,,,,,52,,,295,53,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,12:30 AM,,,,13,"1,884","1,597",287,,149,113,36,,,,,,,,,229,,,"1,430",256,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Annual Total,,,31,31,,,,"1,965,751",,,,"79,226",,,,,,,,,,"218,423",,"218,423","2,339,272",365,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,45,79,,,"1,776,401","1,674,364","102,037","2,123,229","140,212","134,599","5,613",,,,,,,,,"2,184,580",,,"8,909,636",,,,,,,525.5
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:25 AM,11:50 PM,,,,26,"4,266","4,023",243,"5,068",326,314,12,,,,,,,,,"5,050",,,"21,018",51,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:20 AM,9:30 PM,,,,22,"3,436","3,225",211,"4,269",259,248,11,,,,,,,,,"3,587",,,"14,569",52,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00 AM,12:30 AM,,,,44,"5,391","5,084",307,"6,417",430,413,17,,,,,,,,,"6,799",,,"27,657",256,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Annual Total,,,2,3,,,"99,243","97,276","1,967","102,000","4,977","4,713",264,,,,,,,,,"10,434",,,"237,122",,,,,,,104.0
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,2,389,381,8,400,20,18,2,,,,,,,,,41,,,930,255,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Annual Total,,,13,22,,,"716,083","695,726","20,357","793,976","61,024","60,303",721,,,,,,,,,"1,807,241",,,"4,834,019",,,,,,0.0,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Saturday,7:00 AM,11:45 PM,,,,10,"1,659","1,621",38,"1,880",144,142,2,,,,,,,,,"4,286",,,"12,024",51,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Sunday,7:45 AM,9:30 PM,,,,9,"1,321","1,283",38,"1,675",115,113,2,,,,,,,,,"3,017",,,"8,350",52,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Typical Weekday,5:40 AM,12:50 AM,,,,13,"2,198","2,134",64,"2,387",186,184,2,,,,,,,,,"5,593",,,"14,791",256,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,RB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Annual Total,,,3,3,,,"67,253","67,253",0,,"1,172","1,172",0,,,,,,,,,"2,726",,,"171,042",,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,3,269,269,0,,5,5,0,,,,,,,,,11,,,668,250,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00007,Lane Transit District,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Annual Total,,,100,262,,,"2,992,392","2,411,276","581,116",,"214,571","177,667","36,904",0,0,,,,,,,"244,846","244,846",0,"1,812,134",,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Saturday,2:53 AM,2:38 AM,,,,43,"4,584","3,811",773,,327,280,47,,,,,,,,,409,,,"2,601",51,0,,1,Snow Storm 2/13 Service Closed,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Sunday,2:53 AM,2:38 AM,,,,38,"4,174","3,418",756,,288,248,40,,,,,,,,,325,,,"2,441",56,0,,1,Snow Storm 2/14 Service Closed,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Typical Weekday,2:53 AM,2:38 AM,,,,93,"9,863","7,912","1,951",,710,584,126,,,,,,,,,800,,,"5,997",256,0,,0,N/A,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Annual Total,,,18,18,,,,"242,804",,,,"8,939",,,,,,,,,,"23,470","23,470",0,"279,152",363,0,,2,Snow Storm 2/13 & 2/14 - Service Closed,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Annual Total,,,102,142,,,"8,290,262","8,172,915","117,347","8,366,653","593,086","583,899","9,187",,,"4,157,736","4,098,957","58,779","297,571","292,967","4,604","14,817,505",,,"77,157,997",0,0,,0,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Saturday,3:19 AM,2:17 AM,,,47,94,"20,511","20,184",327,"20,837","1,477","1,451",26,,,"10,307","10,143",164,743,730,13,"35,789",,,"182,203",51,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Sunday,3:19 AM,2:16 AM,,,47,94,"20,458","20,138",320,"20,890","1,476","1,451",25,,,"10,257","10,097",160,740,727,13,"30,927",,,"158,347",59,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:21 AM,2:19 AM,,,47,95,"23,675","23,355",320,"23,810","1,689","1,664",25,,,"11,870","11,710",160,847,835,12,"43,902",,,"229,990",254,,,1,Excessive heat,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00 AM,3:30 PM,,,47,95,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,3:30 PM,7:00 PM,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Annual Total,,,512,674,,,"24,123,013","20,633,760","3,489,253","20,775,827","2,058,074","1,912,920","145,154",,,,,,,,,"25,137,970",,,"98,687,208",,,,,,,"1,345.9"
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:25 AM,2:26 AM,,,,300,"44,825","39,530","5,295","40,244","3,895","3,676",219,,,,,,,,,"54,159",,,"206,158",51,,,,,,
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:25 AM,2:26 AM,,,,300,"44,953","39,668","5,285","40,205","3,907","3,689",218,,,,,,,,,"45,427",,,"180,255",59,,,,,,
